location,date,total_cases_per_million,total_deaths_per_million,population_density,gdp_per_capita,life_expectancy,human_development_index
United Kingdom,2020-01-03,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-04,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-05,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-06,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-07,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-08,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-09,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-10,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-11,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-12,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-13,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-14,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-15,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-16,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-17,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-18,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-19,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-20,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-21,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-22,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-23,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-24,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-25,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-26,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-27,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-28,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-29,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-30,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-01-31,0.0,0.0,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-01,0.015,0.015,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-02,0.015,0.015,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-03,0.015,0.015,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-04,0.03,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-05,0.296,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-06,0.296,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-07,0.311,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-08,0.311,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-09,0.311,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-10,0.356,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-11,0.37,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-12,0.385,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-13,0.444,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-14,0.459,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-15,0.474,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-16,0.474,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-17,0.474,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-18,0.474,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-19,0.489,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-20,0.489,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-21,0.489,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-22,0.489,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-23,0.518,0.03,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-24,0.518,0.044,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-25,0.607,0.044,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-26,0.637,0.044,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-27,0.681,0.044,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-28,0.711,0.044,272.898,39753.244,81.32,0.932
United Kingdom,2020-02-29,0.83,0.044,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-01,1.007,0.044,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-02,1.067,0.044,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-03,1.363,0.044,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-04,1.97,0.059,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-05,2.829,0.059,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-06,3.659,0.074,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-07,4.385,0.104,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-08,5.614,0.133,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-09,6.621,0.133,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-10,7.436,0.163,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-11,9.628,0.237,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-12,13.554,0.281,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-13,19.523,0.385,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-14,26.693,0.578,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-15,33.773,0.815,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-16,38.987,1.126,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-17,45.52,1.57,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-18,54.437,2.311,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-19,66.036,3.17,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-20,80.612,4.251,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-21,96.017,5.422,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-22,114.577,7.169,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-23,132.101,9.288,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-24,152.261,11.998,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-25,186.168,15.05,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-26,221.023,18.946,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-27,260.514,23.938,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-28,305.53,30.011,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-29,352.264,36.869,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-30,393.355,44.513,272.898,39753.244,81.32,0.932
United Kingdom,2020-03-31,435.098,53.178,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-01,497.238,63.695,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-02,563.348,75.946,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-03,635.797,89.603,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-04,707.255,104.505,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-05,779.141,120.147,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-06,838.037,137.123,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-07,890.712,155.179,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-08,968.82,172.481,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-09,1049.95,191.619,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-10,1126.177,213.231,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-11,1198.389,233.539,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-12,1262.485,253.078,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-13,1315.589,273.253,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-14,1367.537,293.635,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-15,1429.796,311.855,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-16,1494.01,330.401,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-17,1569.111,349.287,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-18,1647.5,368.84,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-19,1721.224,387.608,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-20,1791.496,405.206,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-21,1848.985,421.826,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-22,1914.769,438.994,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-23,1985.811,455.021,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-24,2067.534,471.33,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-25,2144.057,486.691,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-26,2217.543,501.563,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-27,2273.195,515.161,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-28,2324.685,528.404,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-29,2394.883,541.232,272.898,39753.244,81.32,0.932
United Kingdom,2020-04-30,2464.785,553.082,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-01,2545.263,565.184,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-02,2618.75,576.738,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-03,2689.348,588.367,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-04,2737.608,598.81,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-05,2782.076,608.601,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-06,2832.41,618.614,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-07,2887.01,628.124,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-08,2943.773,637.412,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-09,2999.87,646.729,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-10,3045.256,655.143,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-11,3077.4,663.127,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-12,3112.018,670.43,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-13,3165.522,676.755,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-14,3216.034,683.287,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-15,3265.36,690.012,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-16,3304.318,696.9,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-17,3341.795,703.137,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-18,3372.635,709.343,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-19,3399.846,714.928,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-20,3438.078,720.956,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-21,3483.45,726.452,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-22,3523.726,731.681,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-23,3561.751,736.747,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-24,3592.221,741.191,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-25,3614.914,745.398,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-26,3635.252,749.56,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-27,3659.323,753.693,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-28,3689.986,758.122,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-29,3717.019,762.284,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-30,3743.045,766.55,272.898,39753.244,81.32,0.932
United Kingdom,2020-05-31,3765.724,770.313,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-01,3782.492,773.557,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-02,3798.49,776.445,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-03,3819.805,779.393,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-04,3841.906,782.845,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-05,3862.185,785.852,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-06,3880.686,788.562,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-07,3897.321,791.288,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-08,3909.231,793.525,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-09,3919.926,795.939,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-10,3936.205,798.324,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-11,3953.462,800.353,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-12,3971.178,802.812,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-13,3986.183,804.605,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-14,4001.781,806.604,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-15,4014.906,808.1,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-16,4027.141,810.115,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-17,4042.62,811.7,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-18,4058.959,813.477,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-19,4074.024,815.033,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-20,4089.162,816.351,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-21,4103.872,817.655,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-22,4113.989,818.943,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-23,4123.41,820.128,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-24,4136.726,821.358,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-25,4149.806,822.795,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-26,4161.316,824.291,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-27,4172.07,825.891,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-28,4181.935,827.061,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-29,4191.608,828.142,272.898,39753.244,81.32,0.932
United Kingdom,2020-06-30,4198.259,829.179,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-01,4208.984,830.201,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-02,4218.212,831.401,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-03,4227.87,832.201,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-04,4236.847,833.105,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-05,4245.26,833.816,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-06,4251.171,834.586,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-07,4259.436,835.356,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-08,4270.012,836.156,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-09,4279.034,836.793,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-10,4289.595,837.489,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-11,4300.29,838.393,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-12,4308.704,839.044,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-13,4315.488,839.607,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-14,4320.909,840.081,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-15,4331.871,840.748,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-16,4342.314,841.37,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-17,4353.824,841.977,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-18,4364.37,842.288,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-19,4372.991,842.792,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-20,4380.472,843.251,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-21,4387.108,843.607,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-22,4399.403,844.066,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-23,4411.075,844.525,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-24,4423.163,845.029,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-25,4435.131,845.562,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-26,4446.597,845.844,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-27,4454.447,846.184,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-28,4462.787,846.658,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-29,4475.659,846.925,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-30,4488.339,847.31,272.898,39753.244,81.32,0.932
United Kingdom,2020-07-31,4504.07,847.725,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-01,4518.083,847.977,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-02,4528.423,848.436,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-03,4536.703,848.732,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-04,4545.058,848.984,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-05,4560.759,849.325,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-06,4576.55,849.725,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-07,4592.711,849.917,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-08,4609.079,850.228,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-09,4623.492,850.584,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-10,4634.009,850.91,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-11,4643.296,851.191,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-12,4665.501,851.561,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-13,4685.913,851.858,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-14,4704.311,852.213,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-15,4721.434,852.554,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-16,4738.987,852.82,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-17,4749.564,853.161,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-18,4758.481,853.383,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-19,4777.708,853.694,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-20,4794.239,853.917,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-21,4813.229,854.109,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-22,4835.419,854.346,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-23,4853.461,854.494,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-24,4865.934,854.672,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-25,4878.243,854.924,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-26,4897.5,855.057,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-27,4916.312,855.383,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-28,4936.872,855.62,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-29,4960.44,855.798,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-30,4984.614,855.976,272.898,39753.244,81.32,0.932
United Kingdom,2020-08-31,5002.834,856.094,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-01,5020.18,856.257,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-02,5042.592,856.524,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-03,5076.484,856.687,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-04,5122.063,856.909,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-05,5168.753,857.042,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-06,5214.554,857.264,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-07,5252.342,857.472,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-08,5288.855,857.664,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-09,5347.085,858.02,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-10,5397.004,858.257,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-11,5446.849,858.464,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-12,5500.59,858.701,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-13,5549.828,858.983,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-14,5589.379,859.323,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-15,5621.285,859.62,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-16,5672.064,859.931,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-17,5724.664,860.316,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-18,5789.826,860.775,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-19,5859.076,861.338,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-20,5932.741,861.782,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-21,6005.161,862.153,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-22,6084.261,862.745,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-23,6167.613,863.189,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-24,6263.023,863.767,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-25,6368.135,864.626,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-26,6481.927,865.13,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-27,6590.328,865.722,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-28,6691.203,866.419,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-29,6795.234,867.248,272.898,39753.244,81.32,0.932
United Kingdom,2020-09-30,6943.11,868.063,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-01,7096.661,868.774,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-02,7285.036,869.677,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-03,7482.891,870.729,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-04,7688.108,871.825,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-05,7860.93,872.862,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-06,8037.988,873.795,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-07,8286.147,874.803,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-08,8541.669,876.047,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-09,8816.788,877.676,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-10,9089.715,879.113,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-11,9325.136,880.535,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-12,9512.489,882.12,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-13,9693.235,884.016,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-14,9984.619,885.794,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-15,10267.781,887.557,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-16,10562.853,889.364,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-17,10838.461,891.615,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-18,11103.834,894.015,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-19,11324.279,896.77,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-20,11536.265,899.244,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-21,11919.504,902.103,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-22,12298.905,905.213,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-23,12679.803,908.65,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-24,13027.535,912.235,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-25,13348.885,915.568,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-26,13592.319,918.812,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-27,13827.769,922.589,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-28,14224.858,926.766,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-29,14585.565,930.988,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-30,14939.607,935.15,272.898,39753.244,81.32,0.932
United Kingdom,2020-10-31,15289.398,939.89,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-01,15628.464,945.105,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-02,15875.439,950.141,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-03,16112.0,955.459,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-04,16584.901,960.465,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-05,16969.191,966.05,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-06,17325.099,971.086,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-07,17681.541,976.819,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-08,18031.998,982.996,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-09,18309.976,989.173,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-10,18609.847,995.572,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-11,19076.6,1002.845,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-12,19488.235,1008.918,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-13,19899.395,1014.977,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-14,20267.139,1021.346,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-15,20628.395,1028.012,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-16,20898.33,1034.811,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-17,21138.787,1041.566,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-18,21538.023,1047.95,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-19,21885.947,1054.853,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-20,22198.143,1062.467,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-21,22465.381,1069.651,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-22,22718.681,1076.835,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-23,22904.331,1084.212,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-24,23080.53,1091.796,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-25,23362.329,1099.306,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-26,23609.393,1106.653,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-27,23858.456,1114.045,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-28,24077.109,1120.874,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-29,24292.695,1127.673,272.898,39753.244,81.32,0.932
United Kingdom,2020-11-30,24456.91,1134.842,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-01,24617.66,1142.264,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-02,24887.224,1149.152,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-03,25134.361,1155.403,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-04,25381.381,1161.535,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-05,25616.312,1168.986,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-06,25850.859,1176.363,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-07,26041.841,1182.392,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-08,26245.237,1188.85,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-09,26564.957,1195.753,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-10,26876.99,1202.744,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-11,27201.525,1209.381,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-12,27540.976,1216.728,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-13,27902.262,1224.001,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-14,28192.416,1231.23,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-15,28522.239,1238.34,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-16,29043.607,1245.835,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-17,29552.843,1253.33,272.898,39753.244,81.32,0.932
